ID;SEG_ID;PATH_VERSION_ID;LENGTH;PTSG_ORDER
1624820;807756;1614948;1800;1
1624821;8366;1614948;2660;2
1624822;8367;1614948;2460;3
1624823;8370;1614949;1360;1
1624824;806814;1614949;3690;2
1624825;807756;1614949;1800;3
1624826;8366;1614949;2660;4
1624827;8367;1614949;2460;5
1624828;806794;1614950;3140;1
1624829;8370;1614950;1360;2
1624830;806814;1614950;3690;3
1624831;807756;1614950;1800;4
1624832;8366;1614950;2660;5
1624833;8367;1614950;2460;6
1624421;8475;1614527;3300;1
1624422;807359;1614527;3650;2
1624423;807357;1614527;1200;3
1624424;807375;1614527;3840;4
1624425;807355;1614527;2260;5
1624426;807354;1614526;2360;1
1624427;807374;1614526;3570;2
1624428;807356;1614526;1470;3
1624429;807376;1614526;3720;4
1624430;8474;1614526;3580;5
1624861;9445;1614986;2590;1
1624862;7927;1614986;1910;2
1624863;7929;1614986;2490;3
1624864;7931;1614986;2620;4
1624865;807774;1614986;1000;5
1624866;807775;1614987;1000;1
1624867;7932;1614987;2350;2
1624868;7930;1614987;2570;3
1624869;7928;1614987;1820;4
1624870;9446;1614987;3470;5
1624973;8456;1615050;2530;1
1624974;7935;1615050;2940;2
1624975;7937;1615050;3360;3
1624976;7939;1615050;1980;4
1624977;7882;1615051;1880;1
1624978;7880;1615051;3420;2
1624979;7878;1615051;2950;3
1624980;7934;1615051;3000;4
1625037;7793;1615110;2520;1
1625038;8626;1615111;2890;1
1625455;805654;1612406;10000;1
1625456;7725;1612346;5000;1
1625457;7726;1612347;5000;1
1625458;804245;1612366;10000;1
1625157;807958;1615231;3600;1
1625158;807959;1615231;800;2
1625159;807962;1615232;800;1
1625160;807963;1615232;3500;2
1625459;804247;1612367;10000;1
1625460;13242;179943;5000;1
1625461;13243;179944;5000;1
1625462;806355;1613247;10000;1
1625463;806354;1613246;10000;1
1625467;805934;1613266;2000;1
1625468;806374;1613266;5000;2
1625469;806374;1614026;5000;1
1625470;8985;173528;5000;1
1625471;806375;1613267;5000;1
1625472;806894;1613267;5000;2
1625473;806375;1614027;5000;1
1625474;8986;173529;5000;1
1625475;805615;1612369;5000;1
1625476;805614;1612368;5000;1
1625477;804209;1612386;5500;1
1625478;804211;1612387;5500;1
1625479;808041;1615392;5000;1
1625480;805615;1615393;5000;1
1625573;808078;1615490;6500;1
1625575;808079;1615491;6500;1
1625488;807554;1615431;2720;1
1625489;13298;1615431;2000;2
1625490;8051;1615431;3070;3
1625039;805292;1615112;2510;1
1625040;7787;1615112;1880;2
1625041;7789;1615112;1710;3
1624321;805495;1614627;2400;1
1624322;807435;1614627;3200;2
1624323;805475;1614607;3870;1
1624324;805497;1614607;940;2
1624325;805495;1614607;2400;3
1624326;805353;1614607;3100;4
1624327;807434;1614626;2940;1
1624328;805494;1614626;3070;2
1624329;807434;1614606;2940;1
1624330;805494;1614606;3070;2
1624331;805496;1614606;1000;3
1624332;805474;1614606;3920;4
1624341;806314;1613186;2730;1
1624342;806315;1613186;2140;2
1624343;8269;1613186;1910;3
1624344;9505;1613186;4480;4
1624345;9506;1613188;4540;1
1624346;8270;1613188;1820;2
1624347;806316;1613188;2060;3
1624348;806317;1613188;2730;4
1624349;805352;1614608;3720;1
1624350;8155;1614608;1500;2
1624351;8156;1614608;4350;3
1624352;806294;1614608;2620;4
1624353;806295;1614609;3230;1
1624354;8468;1614609;4780;2
1624355;13215;1614609;1260;3
1624356;7404;1614609;3430;4
1625273;807383;1615270;3720;1
1625274;8474;1615270;3580;2
1625042;7791;1615112;2680;4
1625043;807838;1615112;1000;5
1625044;807775;1615113;1000;1
1625045;7312;1615113;2860;2
1625046;7790;1615113;1640;3
1625047;7788;1615113;1920;4
1625048;805293;1615113;3040;5
1625053;807858;1615130;1520;1
1625054;807859;1615130;1890;2
1625055;807858;1615131;1520;1
1625056;807859;1615131;1890;2
1625373;8274;1615310;1530;1
1625374;807694;1615310;3220;2
1625095;807920;1615172;4000;1
1625096;807921;1615173;4000;1
1625097;807922;1615174;5000;1
1625098;807923;1615175;5000;1
1625375;9729;1615310;2570;3
1625376;9730;1615310;2520;4
1625481;12448;1615410;3550;1
1625482;807578;1615410;3300;2
1625483;807576;1615410;2600;3
1625519;2751;173669;600;1
1625381;8366;1615312;2660;1
1625382;8367;1615312;2460;2
1625383;806794;1615312;3140;3
1625384;8370;1615312;1360;4
1625520;2745;173668;430;1
1625613;808118;1615530;5500;1
1625614;808119;1615531;5500;1
1624834;7892;1614951;2650;1
1624309;807455;1614669;1000;1
1624310;807456;1614669;2600;2
1624304;807454;1614666;3000;1
1624305;807455;1614666;1000;2
1624306;807456;1614666;2600;3
1624307;807455;1614667;1000;1
1624311;807458;1614670;3000;1
1624521;807554;1614786;2720;1
1624313;807454;1614671;3000;1
1624314;807455;1614671;1000;2
1624522;9366;1614786;2070;2
1624523;8051;1614786;3070;3
1624524;8625;1614786;2520;4
1624525;8626;1614787;2890;1
1624526;8052;1614787;3200;2
1624527;8050;1614787;2060;3
1624528;807555;1614787;2560;4
1624529;807554;1614788;2720;1
1624530;807555;1614789;2560;1
1624531;807556;1614790;4090;1
1624532;8427;1614790;3720;2
1624533;8429;1614790;2760;3
1624534;8431;1614790;1370;4
1624535;8433;1614790;3750;5
1624536;8434;1614791;3850;1
1624537;8432;1614791;1160;2
1624538;8430;1614791;3350;3
1624539;8428;1614791;3230;4
1624540;807557;1614791;3740;5
1624685;807639;1614858;10000;1
1624686;807640;1614859;2100;1
1624687;807096;1614859;1500;2
1624569;807567;1614796;13420;1
1624570;807568;1614797;11620;1
1624546;807560;1614548;4330;1
1624547;807562;1614548;3710;2
1624688;807098;1614859;3900;3
1624689;807100;1614859;1100;4
1624690;807101;1614860;1400;1
1624571;807566;1614798;9400;1
1624684;807638;1614857;10000;1
1624691;807099;1614860;3800;2
1624692;807097;1614860;1500;3
1624693;807641;1614860;2000;4
1624835;7890;1614951;3420;2
1625543;11345;1615452;2000;1
1625544;7927;1615452;1910;2
1625545;7929;1615452;2490;3
1625546;7931;1615452;2620;4
1625547;807774;1615452;1000;5
